"","id","csduid","cases_AM_ad","cases_AM_ped","cases_AM_sr","cases_AT_ad","cases_AT_ped","cases_AT_sr","cases_CR_ad","cases_CR_ped","cases_CR_sr","cases_GR_ad","cases_GR_sr","cases_MH_ad","cases_MH_ped","cases_MH_sr","cases_GR_ped","demand.days.total_AM_ad","demand.days.total_AM_ped","demand.days.total_AM_sr","demand.days.total_AT_ad","demand.days.total_AT_ped","demand.days.total_AT_sr","demand.days.total_CR_ad","demand.days.total_CR_ped","demand.days.total_CR_sr","demand.days.total_GR_ad","demand.days.total_GR_sr","demand.days.total_MH_ad","demand.days.total_MH_ped","demand.days.total_MH_sr","demand.days.total_GR_ped","demand.days.nonALC_AM_ad","demand.days.nonALC_AM_ped","demand.days.nonALC_AM_sr","demand.days.nonALC_AT_ad","demand.days.nonALC_AT_ped","demand.days.nonALC_AT_sr","demand.days.nonALC_CR_ad","demand.days.nonALC_CR_ped","demand.days.nonALC_CR_sr","demand.days.nonALC_GR_ad","demand.days.nonALC_GR_sr","demand.days.nonALC_MH_ad","demand.days.nonALC_MH_ped","demand.days.nonALC_MH_sr","demand.days.nonALC_GR_ped","demand.days.LTC_AM_ad","demand.days.LTC_AM_ped","demand.days.LTC_AM_sr","demand.days.LTC_AT_ad","demand.days.LTC_AT_ped","demand.days.LTC_AT_sr","demand.days.LTC_CR_ad","demand.days.LTC_CR_ped","demand.days.LTC_CR_sr","demand.days.LTC_GR_ad","demand.days.LTC_GR_sr","demand.days.LTC_MH_ad","demand.days.LTC_MH_ped","demand.days.LTC_MH_sr","demand.days.LTC_GR_ped","demand.days.ALC.ex.LTC_AM_ad","demand.days.ALC.ex.LTC_AM_ped","demand.days.ALC.ex.LTC_AM_sr","demand.days.ALC.ex.LTC_AT_ad","demand.days.ALC.ex.LTC_AT_ped","demand.days.ALC.ex.LTC_AT_sr","demand.days.ALC.ex.LTC_CR_ad","demand.days.ALC.ex.LTC_CR_ped","demand.days.ALC.ex.LTC_CR_sr","demand.days.ALC.ex.LTC_GR_ad","demand.days.ALC.ex.LTC_GR_sr","demand.days.ALC.ex.LTC_MH_ad","demand.days.ALC.ex.LTC_MH_ped","demand.days.ALC.ex.LTC_MH_sr","demand.days.ALC.ex.LTC_GR_ped","sum.cases","sum.demand.days.total_AM","sum.demand.days.total_AT","sum.demand.days.total_CR","sum.demand.days.total_GR","sum.demand.days.total_MH","sum.demand.days","sum.LTC.days_AM","sum.LTC.days_AT","sum.LTC.days_CR","sum.LTC.days_GR","sum.LTC.days_MH","sum.LTC.days","sum.ALC.ex.LTC.days_AM","sum.ALC.ex.LTC.days_AT","sum.ALC.ex.LTC.days_CR","sum.ALC.ex.LTC.days_GR","sum.ALC.ex.LTC.days_MH","sum.ALC.ex.LTC.days","beds.needed_AM","beds.needed_AT","beds.needed_CR","beds.needed_GR","beds.needed_MH","total.hosp.beds.needed","beds.existing","beds.existing.CR","beds.existing.GR","beds.existing.MH","beds.existing.AT","beds.forecasted.AT","beds.forecasted.CR","beds.forecasted.GR","beds.forecasted.MH","beds.forecasted","utilization.AM","utilization.AT","utilization.CR","utilization.GR","utilization.MH","utilization","utilization.AT.existing","utilization.CR.existing","utilization.GR.existing","utilization.MH.existing","utilization.existing","hosp.caretype.travel.time.total_AM","hosp.caretype.travel.time.total_AT","hosp.caretype.travel.time.total_CR","hosp.caretype.travel.time.total_GR","hosp.caretype.travel.time.total_MH","hosp.caretype.travel.time.avg_AM","hosp.caretype.travel.time.avg_AT","hosp.caretype.travel.time.avg_CR","hosp.caretype.travel.time.avg_GR","hosp.caretype.travel.time.avg_MH","hosp.caretype.travel.distance.total_AM","hosp.caretype.travel.distance.total_AT","hosp.caretype.travel.distance.total_CR","hosp.caretype.travel.distance.total_GR","hosp.caretype.travel.distance.total_MH","hosp.caretype.travel.distance.avg_AM","hosp.caretype.travel.distance.avg_AT","hosp.caretype.travel.distance.avg_CR","hosp.caretype.travel.distance.avg_GR","hosp.caretype.travel.distance.avg_MH","hosp.travel.time.total","hosp.travel.time.avg","hosp.travel.distance.total","hosp.travel.distance.avg","cost_2018","hospital.lat","hospital.long","name","csdname"
"240",23331,3507052,50.6405013113934,33.2039336776147,22.847976645858,83.6679053355003,18.8877223955193,48.5858915563183,1.87393199659248,0,2.19284567164946,0.874385708985173,2.12553040917092,7.38415820043883,0,2.13147872188315,0,0,0,0,550.294211548123,37.7587772512601,619.533564480344,109.944197175516,0,68.4448473879849,29.3290928585205,84.7025239644319,257.578443876517,0,436.614425593999,0,0,0,0,393.517057071206,37.7587772512601,342.145033745681,66.3199388429628,0,34.9027936070872,16.5173447160373,43.7000672705344,160.778657311355,0,172.545180404435,0,0,0,0,118.413121755668,0,232.764079864985,38.7397547887505,0,26.7319511122003,11.5683434915155,34.682975530568,84.8161560634095,0,247.240277045548,0,0,0,0,38.3640327212489,0,44.6244508696779,4.88450354380263,0,6.81010266869738,1.24340465096772,6.31948116332951,11.9836305017528,0,16.8289681440169,0,274.416261630924,0,1207.58655327973,178.389044563501,114.031616822952,694.192869470516,2194.2000841367,0,351.177201620653,65.4717059009508,46.2513190220835,332.056433108957,794.956659652645,0,82.9884835909268,11.6946062125,7.56288581429722,28.8125986457697,131.058574263494,0,4,1,1,2,8,4,1,1,1,1,4,1,1,2,8,0,0.827114077588854,0.488737108393153,0.312415388556034,0.950949136260981,0.751438384978321,0,0.488737108393153,0.312415388556034,1.90189827252196,1.50287676995664,1199.13208696974,1698.70230388133,45.7071268503152,33.7165091722709,106.947676846601,5.61957532215848,5.61957532215848,5.61957532215848,5.61957532215848,5.61957532215848,1605.7882681836,2274.77544830133,61.2075757676463,45.150634747633,143.216353440885,7.52531620373855,7.52531620373855,7.52531620373855,7.52531620373855,7.52531620373855,3084.20570372025,5.61957532215848,4130.1382804411,7.52531620373855,7663994,44.8539364527286,-75.8269146769177,"Hospital 23331","Merrickville-Wolford"
"241",24442,3509001,53.0934804487127,54.8028501863087,31.5153614688733,116.307487035638,23.1825938648122,77.5221359215813,0.882066221609436,0,1.32370220276552,0.924069375019409,0,6.40209354393945,0,0,0,0,0,0,762.484325427425,53.0211702699936,1047.26197048389,169.192576083981,0,41.3164484973882,25.6868976818963,0,100.763861055167,0,0,0,0,0,0,553.746626452467,53.0211702699936,555.646707793079,101.748483592719,0,21.0689267273512,15.4475033587584,0,73.8891946453401,0,0,0,0,0,0,149.838806104661,0,423.672997512586,60.5222101550659,0,16.136631514439,9.18851084201086,0,21.3934990713818,0,0,0,0,0,0,58.898892870297,0,67.9422651782272,6.9218823361961,0,4.11089025559803,1.0508834811271,0,5.48116733844552,0,0,0,365.95584026926,0,1862.76746618131,210.509024581369,25.6868976818963,100.763861055167,2199.72724949974,0,573.511803617247,76.6588416695049,9.18851084201086,21.3934990713818,680.752655200145,0,126.841158048524,11.0327725917941,1.0508834811271,5.48116733844552,144.405981459891,0,6,1,1,1,9,4,1,1,1,1,6,1,1,1,9,0,0.850578751680964,0.576737053647586,0.0703750621421817,0.276065372753883,0.669627777625493,0,0.576737053647586,0.0703750621421817,0.276065372753883,1.50666249965736,2044.20145836262,3182.06230349389,32.3433060876788,13.5496810600015,93.8742566107144,7.33152803582358,7.33152803582358,7.33152803582358,7.33152803582358,7.33152803582358,2365.29235152595,3681.88154731179,37.4235984419687,15.6779836183605,108.619461285562,8.48312044646603,8.48312044646603,8.48312044646603,8.48312044646603,8.48312044646603,5366.0310056149,7.33152803582358,6208.89494218363,8.48312044646603,9409622,44.9637168976387,-75.9548003259114,"Hospital 24442","Montague"
"242",25553,3509010,148.995731616507,110.19928525309,124.303189582154,326.686983088478,64.490449486447,183.152979165114,0.750337624034447,0,1.22484063731535,5.50471305217401,0,14.6573842032284,2.0397475723722,3.59738500158077,0,0,0,0,2135.57233380193,146.251002935401,2130.26926645071,73.9451554408201,0,129.28577905749,299.02825015776,0,345.038758480098,54.6892319698383,547.39041319527,0,0,0,0,1587.43615708511,146.251002935401,1334.88718647875,41.6438936038269,0,116.362893598428,169.378866335727,0,200.494997275455,54.6892319698383,222.763498167011,0,0,0,0,375.577387917845,0,642.638463771818,29.1663626215565,0,0,117.009941678851,0,125.967306407678,0,300.106922038796,0,0,0,0,172.558788798978,0,152.743616200135,3.13489921543671,0,12.9228854590614,12.6394421431821,0,18.5764547969659,0,24.5199929894634,0,985.603026282495,0,4412.09260318804,203.23093449831,299.02825015776,947.118403645207,5861.47019148932,0,1018.21585168966,29.1663626215565,117.009941678851,426.074228446474,1590.46638443654,0,325.302404999112,16.0577846744981,12.6394421431821,43.0964477864294,397.096079603222,0,13,1,1,3,18,4,1,1,1,1,13,1,1,3,18,0,0.929840380018554,0.556797080817287,0.819255479884274,0.864948313831239,0.892156802357582,0,0.556797080817287,0.819255479884274,2.59484494149372,4.01470561060912,13361.2166942901,20014.7228368087,68.9487358835073,191.557862246775,706.74826574829,17.4201814630536,17.424397548591,17.4538008119807,17.3994412089402,17.4122959789547,11669.3109654084,17496.5225939923,60.3357315498441,167.48074619268,617.740924786438,15.2142966630491,15.2321052797669,15.2734901782009,15.212486518851,15.2194046197003,34343.1943949775,17.422427427254,30011.3909619296,15.2248877903342,18660304,44.8822678473614,-76.1485487329943,"Hospital 25553","Drummond/North Elmsley"
"243",26664,3509015,105.138914430952,70.5442524492107,64.7214701093259,175.402130325669,39.4215241709774,148.140240262518,0,0,0.958079295439908,0.963880084344781,0,13.3772700677343,0,1.29416442378098,0,0,0,0,1158.08600835102,104.209915611023,1518.17420189477,0,0,142.358313310193,26.7935392877423,0,581.751852472957,0,60.5773597544255,0,0,0,0,867.46251801668,104.209915611023,1043.74690858234,0,0,43.0866312187223,16.1130119045917,0,348.653541408998,0,30.8908437297815,0,0,0,0,197.152006214066,0,352.966225660138,0,0,94.6381456774985,9.58436979389599,0,206.716996325166,0,23.6592100247087,0,0,0,0,93.4714841202742,0,121.461067652288,0,0,4.63353641397169,1.09615758925464,0,26.3813147387928,0,6.02730599993526,0,619.961925619953,0,2780.47012585681,142.358313310193,26.7935392877423,642.329212227383,3591.95119068213,0,550.118231874204,94.6381456774985,9.58436979389599,230.376206349875,884.716953695474,0,214.932551772562,4.63353641397169,1.09615758925464,32.4086207387281,253.070866514516,0,8,1,1,2,12,4,1,1,1,1,8,1,1,2,12,0,0.952215796526305,0.390022776192308,0.0734069569527186,0.87990303044847,0.820080180521034,0,0.390022776192308,0.0734069569527186,1.75980606089694,2.4602405415631,11458.1067272038,17249.7635549608,45.0886045241213,46.0846947524863,700.494579258135,23.8308771217771,23.7623683843353,23.5307269130676,23.9058237124037,23.8727364956455,10377.2796141646,15612.1570840575,40.7105277677669,41.7718040606549,634.723991350542,21.5829439567307,21.5064877105979,21.2459072863454,21.6685689117906,21.6312860108401,29499.5381606993,23.791411167065,26706.643021401,21.5389380522802,12297426,44.7880906369425,-76.3482966416506,"Hospital 26664","Tay Valley"
"244",27775,3509021,139.005955776202,162.420391573422,170.50483896012,304.360406078018,75.764763448134,409.642129761176,0.956091709042228,0,0.97588699736218,0,0.0473583558306685,34.9787794225294,0,0,0,0,0,0,1918.40893447399,238.473004450411,4145.19082844603,94.2220512156554,0,145.004309755008,0,1.80262519479106,956.95156354492,0,0,0,0,0,0,1468.88482926679,238.473004450411,2914.07662328093,53.0632879539939,0,43.8874771291076,0,0.594505014307426,684.266030390498,0,0,0,0,0,0,280.425778238145,0,896.829023637022,37.1642265990238,0,96.3971732410028,0,1.15062245098705,220.679643860762,0,0,0,0,0,0,169.098326969057,0,334.285181528082,3.99453666263765,0,4.71965938489772,0,0.0574977294965859,52.0058892936594,0,0,0,1298.65660208184,0,6302.07276737043,239.226360970663,1.80262519479106,956.95156354492,7500.05331708081,0,1177.25480187517,133.561399840027,1.15062245098705,220.679643860762,1532.64646802694,0,503.383508497139,8.71419604753537,0.0574977294965859,52.0058892936594,564.16109156783,0,18,1,1,3,23,4,1,1,1,1,18,1,1,3,23,0,0.959219599295347,0.655414687590859,0.00493869916381112,0.873928368534173,0.89339527302928,0,0.655414687590859,0.00493869916381112,2.62178510560252,5.13702281991836,4899.14244462231,8199.62673504951,20.0646756002178,0.490982836216332,363.922526718578,5.19052627453067,5.19116627293173,5.19277866099259,5.18369807824261,5.20204725159993,2318.5765102498,3877.92691620357,9.48188541931766,0.232835746017279,171.363853764861,2.45647731863183,2.45510729534063,2.45393114010152,2.45823299746503,2.44954021543828,13483.2473648268,5.19122889885296,6377.58200138357,2.45545357839781,24452094,44.9003678077688,-76.2454285000019,"Hospital 27775","Perth"
"245",28886,3509024,143.645508772624,119.213215990476,74.1258935811533,268.633369772867,61.03195774619,144.79775988899,2.57245439605018,0,5.91541842489521,0,0.0529650140659632,10.7390110690306,0.880792612517174,1.47617154492272,0,0,0,0,2010.44123588379,137.594818611714,2286.57209650528,331.35630451099,0,624.391007461899,0,2.38945797501421,291.179303405286,23.6156042814899,121.481786597877,0,0,0,0,1280.9621325507,137.594818611714,1230.23239184339,263.537661600295,0,561.979398621997,0,0.723201140756286,163.984237484641,23.6156042814899,36.7680735829529,0,0,0,0,609.696702020037,0,920.431625879653,33.3312788533766,0,0,0,1.58848378202486,114.85054159914,0,80.7596743026983,0,0,0,0,119.78240131305,0,135.908078782242,34.4873640573179,0,62.4116088399023,0,0.0777730522330563,12.3445243215045,0,3.9540387122253,0,833.084518813782,0,4434.60815100078,955.747311972889,2.38945797501421,436.276694284652,5829.02161523334,0,1530.12832789969,33.3312788533766,1.58848378202486,195.610215901838,1760.65830643693,0,255.690480095292,96.8989728972201,0.0777730522330563,16.2985630337298,368.965789078475,0,13,3,1,2,19,4,1,1,1,1,13,3,1,2,19,0,0.934585490200376,0.872828595409031,0.00654646020551838,0.597639307239249,0.840522222816631,0,2.61848578622709,0.00654646020551838,1.1952786144785,3.992480558379,9647.43805161649,13615.1661569917,243.293200910621,1.51485968024056,376.623777034412,14.3143596568568,14.3479719690843,14.331812342325,14.3005690355707,14.3793711625673,7021.8961794607,9928.5969224975,177.255671249405,1.1017315064746,275.128873673413,10.4187191302117,10.4629814057155,10.4417016482619,10.4005589907188,10.5043293422434,23884.0360462335,14.3347016460237,17403.9793783875,10.445506419426,19977602,45.0623834075432,-76.1327828057136,"Hospital 28886","Beckwith"
"246",29997,3509039,114.250189335208,92.7752273085752,65.8586988663643,224.659830702905,53.7742980070531,105.829412688032,2.05604091398847,0,2.5614991316017,0.0738500890886317,1.26463171066493,14.5668186696909,1.1122307340294,5.32630289664394,0,0,0,0,1488.07037308575,121.716476531884,1518.36432068947,295.945521296172,0,167.736087229582,2.3016723348453,62.0811426193866,374.648139313687,29.8208687394472,531.691870738101,0,0,0,0,1069.30216977381,121.716476531884,801.732430747979,258.894401095411,0,149.245487988106,1.30931027168042,18.7896810202436,241.610959194118,29.8208687394472,168.724453549342,0,0,0,0,306.357404910102,0,625.908113490058,0,0,1.86987360073621,0.895290462798842,41.2708192617959,115.675839486359,0,345.849049892452,0,0,0,0,112.41079840184,0,90.7237764514292,37.0511202007617,0,16.6207256407395,0.0970716003660392,2.0206423373471,17.3613406332105,0,17.118367296307,0,684.109031053845,0,3128.1511703071,463.681608525754,64.3828149542319,936.160878791236,4592.37647257832,0,932.265518400161,1.86987360073621,42.1661097245947,461.524889378811,1437.8263911043,0,203.13457485327,53.6718458415012,2.11771393771314,34.4797079295175,293.403842562001,0,9,2,1,3,15,4,1,1,1,1,9,2,1,3,15,0,0.952253019880396,0.635180285651718,0.176391273847211,0.85494144181848,0.838790223301977,0,1.27036057130344,0.176391273847211,2.56482432545544,3.14546333738241,9540.85160480882,13422.6939427913,160.89213860855,46.505133696316,733.639668296807,17.48150783158,17.4654794128505,17.4218455086497,17.3723444371371,17.4631602890109,7816.06583457649,11045.3795992491,133.767173801278,39.0893273230068,604.250536867833,14.3212180378558,14.3721410038862,14.4846793401421,14.6021138764098,14.3832516643236,23904.5824882017,17.4713250396487,19638.5524718178,14.3533790524336,14971065,45.0717632148075,-76.4506620803477,"Hospital 29997","Lanark Highlands"
"247",31108,3510005,16.8619285702756,19.2234060807953,34.4556967090268,50.6598714152868,12.2725846431314,45.9575247011999,1.85873341795743,0,3.16423254781567,1.94724453309826,2.20994019212523,5.19375129488528,0,1.11666852826347,0,0,0,0,399.712303926538,47.6511236243106,767.766287592531,108.668268506034,0,200.861887862478,54.1286968657266,88.1066583683381,164.986838001794,0,87.3236120647518,0,0,0,0,291.165423881581,47.6511236243106,282.149837206135,65.3505714674333,0,76.4052138123718,32.5517404629143,33.5146111717094,112.32860194531,0,32.3854250359331,0,0,0,0,90.8922420306415,0,441.712028829661,38.8719406958188,0,118.293892119212,19.362482934838,51.8887861252418,45.2715099133699,0,49.8875368477374,0,0,0,0,17.6546380143153,0,43.9044215567351,4.44575634278168,0,6.16278193089483,2.21447346797422,2.7032610713869,7.38672614311436,0,5.05065018108132,0,194.921582633861,0,1215.12971514338,309.530156368512,142.235355234065,252.310450066546,1919.2056768125,0,532.604270860302,157.165832815031,71.2512690600798,95.1590467611072,856.18041949652,0,61.5590595710504,10.6085382736765,4.91773453936112,12.4373763241957,89.5227087082837,0,4,1,1,1,7,4,1,1,1,1,4,1,1,1,7,0,0.832280626810534,0.848027825667157,0.389685904750862,0.691261507031633,0.751156820670255,0,0.848027825667157,0.389685904750862,0.691261507031633,1.31452443617295,2372.17412600587,3676.87944771515,169.577887924162,140.515914671771,214.212193189505,16.8141440539507,16.8834608201103,16.8802545228934,16.9003693556361,16.9728955594763,2191.69700834509,3416.27686756641,157.518215366814,130.734199110995,200.454770797745,15.5349090173981,15.6868283185212,15.67980118123,15.7238862057022,15.8828395269685,6573.35956950646,16.8615488359075,6096.68106118705,15.6388045356655,7092906,44.1629756151963,-76.4126044181615,"Hospital 31108","Frontenac Islands"
"248",32219,3510020,619.24197637262,670.306293827597,561.813889241804,860.601104111524,278.909640393213,417.7437104694,19.7499203050697,0,22.2516627299667,20.0273121178245,22.9048758562371,45.9556678548018,0,4.39116412637168,0,0,0,0,6659.43764808101,1080.57123218029,6528.57667161456,1154.65166868444,0,1412.51027428614,572.167832151106,920.763742571444,1499.51095009149,0,714.123751333349,0,0,0,0,4975.1751849174,1080.57123218029,2592.54701801139,694.380681975843,0,537.300284625898,352.847567260726,371.172576265356,1015.20636653799,0,279.429798067933,0,0,0,0,1367.65722836186,0,3534.39337702142,413.032726171925,0,831.87178902791,193.99553801928,516.459993838403,420.121293196744,0,404.960139439477,0,0,0,0,316.605234801752,0,401.636276581743,47.2382605366744,0,43.3382006323364,25.3247268711008,33.1311724676853,64.1832903567472,0,29.7338138259386,0,3543.89721740643,0,14268.5855518759,2567.16194297059,1492.93157472255,2213.63470142483,20542.3137709938,0,4902.05060538328,1244.90451519983,710.455531857682,825.081432636221,7682.49208507702,0,718.241511383495,90.5764611690108,58.4558993387861,93.9171041826858,961.190976073977,0,40,8,5,7,60,4,1,1,1,1,40,8,5,7,60,0,0.97730038026547,0.87916504896253,0.81804469847811,0.866393229520483,0.93800519502255,0,7.03332039170024,4.09022349239055,6.06475260664338,14.0700779253382,90675.5191850837,76330.0292670812,2055.03867659223,2100.50313798692,2472.78929460746,24.4888658663123,24.5078859858998,24.4638240763209,24.4630338809657,24.5575460987508,89088.7819105126,74951.5262774058,2019.89933786283,2064.62645167696,2424.93562112532,24.0603334836883,24.0652791321283,24.0455143818971,24.0452041825162,24.0823059336891,173633.879561352,24.4975896462968,170549.769598584,24.0624599326556,62606445,44.4651337924205,-76.7142618309466,"Hospital 32219","South Frontenac"
"249",33330,3510035,71.747306059916,73.0012032057725,48.737430000027,193.718368680621,53.933562451514,110.760792134553,4.09235286933322,0,3.18803549847602,5.76516616207497,1.06267849949201,24.7545108754674,0,1.09447025450378,0,0,0,0,1380.10929258375,188.122906837009,1332.24969539013,239.253728442044,0,202.372872132467,190.841488973664,42.3672332146148,429.154279291559,0,85.5877044097626,0,0,0,0,1035.19964637399,188.122906837009,730.71516990238,143.881632553422,0,76.9799723065997,112.578796511733,16.1159369099307,320.845598608062,0,31.7416345891033,0,0,0,0,253.456167124269,0,494.540684852802,85.5839231738222,0,119.183758345851,70.370121864666,24.9513980407796,88.4562295877225,0,48.8958216053774,0,0,0,0,91.4534790854885,0,106.993840634952,9.7881727148006,0,6.2091414800161,7.89257059726508,1.2998982639046,19.8524510957745,0,4.95024821528185,0,591.855876691751,0,2900.48189481089,441.626600574511,233.208722188279,514.741983701321,4090.059201275,0,747.996851977071,204.767681519673,95.3215199054456,137.3520511931,1185.43810459529,0,198.44731972044,15.9973141948167,9.19246886116967,24.8026993110564,248.439802087483,0,8,2,1,2,13,4,1,1,1,1,8,2,1,2,13,0,0.99331571740099,0.604967945992481,0.638928005995286,0.705126005070303,0.861972434409906,0,1.20993589198496,0.638928005995286,1.41025201014061,2.80141041183219,9755.8833590302,18081.3426975514,367.463171099974,344.475558055384,1303.89954092093,25.2108328802962,25.2241920051726,25.2365088602099,25.2257905041683,25.2214881191022,10382.9077175686,19249.4894955194,391.222763706905,366.92828589473,1389.15985580651,26.8311686031863,26.8538032356572,26.8682619622824,26.8699936863034,26.8706888062954,29853.0643266579,25.2198765800259,31779.7081184961,26.8475057611429,13241619,44.6579160374403,-76.7140149711128,"Hospital 33330","Central Frontenac"
"250",34441,3510045,8.89447899852413,8.2262429336544,3.48477891577651,37.3862519668403,13.1520029138569,27.4380684845039,0,0,0,1.63188734039383,0,2.70074343972927,0,0.823997175602511,0,0,0,0,262.75221307836,42.1183385429422,310.556697685397,0,0,0,53.6805375265982,0,42.8490092991985,0,64.4366773877482,0,0,0,0,196.179354226548,42.1183385429422,186.072757876565,0,0,0,39.7762975020572,0,30.0723509779662,0,23.8974217369538,0,0,0,0,47.0362260217931,0,87.5509110298833,0,0,0,10.0682965661439,0,10.7255577526677,0,36.8123471019887,0,0,0,0,19.5366328300195,0,36.9330287789487,0,0,0,3.83594345839711,0,2.05110056856462,0,3.72690854880562,0,103.738452168882,0,615.427249306699,0,53.6805375265982,107.285686686947,776.393473520244,0,134.587137051676,0,10.0682965661439,47.5379048546564,192.193338472477,0,56.4696616089682,0,3.83594345839711,5.77800911737024,66.0836141847356,0,2,0,1,1,4,3,0,1,1,1,2,0,1,1,4,0,0.843051026447533,NA,0.147069965826297,0.293933388183416,0.531776351726195,0,NA,0.147069965826297,0.293933388183416,0.709035135634926,1404.04174967524,5305.32766869893,NA,111.097535404913,239.764998372342,34.0695855935621,34.0188369990945,NA,34.0395849195392,34.0117223561674,809.422093592985,3008.60496016464,NA,63.4299125515851,135.652027128705,19.6409225761022,19.2917851876259,NA,19.4345255893331,19.2428382586013,7060.23195215142,34.029001804739,4017.10899343791,19.3617164583207,3831997,44.9957971652857,-76.9011550092342,"Hospital 34441","North Frontenac"
"251",35552,3511005,524.285690131459,710.740822560994,394.679935807469,706.75941709813,229.487968502029,407.371146173738,21.332073454349,0,30.7414919509793,0.983374775983615,15.7997979702437,26.7507087842374,0,4.84490039298868,0,0,0,0,5369.13835158556,900.148250507339,6400.03392984811,1247.15005580253,0,1951.43498958238,28.4060752452254,618.659291983702,1091.70870696826,0,1068.480316363,0,0,0,0,4029.71654479217,900.148250507339,2487.92566297867,750.007062529124,0,742.300140692032,17.5665630828508,253.095866444493,770.910227609715,0,404.632384354867,0,0,0,0,1030.29981414803,0,3451.4910809523,446.120506698339,0,1149.26152786815,9.67622774903472,342.438367526735,269.077797815498,0,625.920712571692,0,0,0,0,309.121992645368,0,460.617185917137,51.0224865750645,0,59.8733210221945,1.1632844133399,23.1250580124743,51.7206815430472,0,37.9272194364394,0,3073.7773276026,0,12669.320531941,3198.5850453849,647.065367228927,2160.18902333126,18675.1599678861,0,4481.79089510033,1595.38203456649,352.114595275769,894.99851038719,7324.28603532977,0,769.739178562506,110.895807597259,24.2883424258142,89.6479009794866,994.571229565065,0,35,9,2,6,52,4,1,1,1,1,35,9,2,6,52,0,0.991727634594208,0.973694077742741,0.886390914012229,0.986387681886419,0.983938881342787,0,8.76324669968467,1.77278182802446,5.91832609131851,12.7912054574562,41267.0578412215,34001.2251175688,1316.31715070472,423.83329377297,799.64085621658,12.6608868361557,12.6528565636405,12.6390150209499,12.6267333412344,12.6543035098838,33868.0875769072,27963.5760018461,1085.19239286834,349.941812790382,658.001307652766,10.390855239016,10.4060696323262,10.4198011449904,10.4253771942211,10.4128599635776,77808.0742594846,12.6567519320229,63924.7990920648,10.3984108604775,54355181,44.24774360378,-76.7472868716156,"Hospital 35552","Loyalist"
"252",36663,3511030,98.5927550725955,155.949561443545,67.2510401043706,311.804377345459,106.288739833038,121.148739732457,4.56191529023344,0,3.72176280088332,4.56191529023344,1.25011226517194,9.19682122511061,0,0,0,0,0,0,2294.43811981967,391.830421110025,1434.70696658181,266.706043411881,0,236.253275024879,126.810231419306,38.2657301021219,381.818321169236,0,0,0,0,0,0,1700.05436702374,391.830421110025,738.770353994829,160.390816844724,0,89.8676308594077,76.2607263840684,32.8296770974193,248.545919735938,0,0,0,0,0,0,388.467477946437,0,456.499233852607,95.4039449165187,0,139.136994708214,45.3615380379473,0,116.956349114033,0,0,0,0,0,0,205.916274849495,0,239.437378734373,10.9112816506388,0,7.2486494572574,5.18796699729038,5.43605300470263,16.316052319265,0,0,0,884.327740403097,0,4120.97550751151,502.95931843676,165.075961521428,381.818321169236,5170.82910863893,0,844.966711799043,234.540939624732,45.3615380379473,116.956349114033,1241.82553857576,0,445.353653583867,18.1599311078962,10.624020001993,16.316052319265,490.453657013021,0,12,2,1,2,17,4,1,1,1,1,12,2,1,2,17,0,0.940861988016326,0.688985367721589,0.452262908277885,0.523038796122241,0.833332652480085,0,1.37797073544318,0.452262908277885,1.04607759224448,3.54166377304036,11362.0077620063,19076.4271461983,292.850142906405,205.918241760049,326.490786011281,17.6541987711161,17.6881921365281,17.6763352996811,17.7148370166052,17.7501974877931,10120.440127906,17002.6248912074,260.960871196373,183.623186490816,291.326727884213,15.7250606945266,15.7653051903342,15.751509675166,15.7968269025188,15.8384468259961,31263.6940788823,17.6765313641702,27858.9758046847,15.751499433901,17875051,44.5069255522432,-76.9886922203742,"Hospital 36663","Stone Mills"
